
"Monday, 27 October 2025 [performance over the past 7 days]"
Rank,Artist,Title
43,"Rotem Chen","שלוש כוסות מרטיני"
44,"MC Tairon & Mc Vitin Da Igrejinha","Baile no Morro (Mixed)"
45,"עילי בוטנר והילדים החדשים & Elai Botner","חג המשק"
46,"Agam Buhbut","גן עדן"
47,"Bad Bunny","NUEVAYoL"
48,"Ben Zur","כל עכבה לטובה"
49,"Nadav Hanzis","אם את כבר הולכת"
50,"Cem Yıldız","Dâr-ı Dünya"
51,"Tuna & Odeya","השם ירחם (מיוחד למצעד הישראלי השנתי תשפ"ה)"
52,"Olivia Dean","So Easy (To Fall In Love)"
53,"Albert Brite","Wild"
54,"CEO Blessed DJ Savage liquid FM","nanotechnology mind control"
55,"Bad Bunny","Tití Me Preguntó"
56,"Tkandz & CXSPER","Now or Never"
57,"Khalil Harrison & Tyler ICU","Jealousy (feat. Leemckrazy & Ceeka RSA)"
58,"Odeya","הכול הכול לטובה"
59,"The Avihu Pinhasov Rhythm Club","מצילה אותי"
60,"The Marías","No One Noticed"
61,"Semicenk","Sen Kaldın"
62,"TUL8TE","El Hob Gany"
63,"Lola Young","Messy"
64,"MoBlack & Salif Keïta","Yamore (feat. Cesária Evora, Benja (NL) & Franc Fala)"
65,"Idan Amedi & Osher Cohen","מקום לשנינו & השם יברך אותך (מתוך חזרות לפסטיבל התמר 2025)"
66,"a-ha","Take On Me"
67,"Peer Tasi","מה יהיה מחר"
68,"Bad Bunny","DtMF"
69,"Noam Enbar","איה רוחי (feat. מקהלת גיא בן הינום)"
70,"פרידה","ככה בול"
71,"Yuval Raphael","יידלק האור"
72,"Kfir Tsafrir","בעזרת השם"
73,"Rotem Bar Or & סלומה","מי"
74,"Teddy Swims","Lose Control"
75,"Meir Banai & Eviatar Banai","אבל את"
76,"Agam Buhbut","המבט בעיניך"
77,"Tame Impala","Dracula"
78,"Shouse","Sunrise (Adam Ten Remix)"
79,"Sia","Soon We'll Be Found"
80,"Shakira","Addicted to You"
81,"Tuna","קשה בכדור הארץ"
82,"P!nk","Just Give Me a Reason (feat. Nate Ruess)"
83,"Chappell Roan","Good Luck, Babe!"
84,"אודי שניידר","הילד עם הבוגי"
85,"BLOK3","napıyosun mesela ?"
86,"Omri Smadar & Jenia Tarsol","Lose Your Soul (feat. Nona Choir)"
87,"Ravid Plotnik","שמש שזורחת עליי (feat. קותימאן)"
88,"Tuna","השם ירחם"
89,"Dire Straits","Money for Nothing"
90,"Yamagucci & Darco","What the F**k Is That"
91,"Quindon Tarver","Everybody's Free (To Wear Sunscreen)"
92,"Hatikva 6","ויהי אור"
93,"Empire Of The Sun","We Are The People"
94,"Michael Kiwanuka","Cold Little Heart"
95,"Supertramp","The Logical Song"
96,"Sabrina Carpenter","Tears"
97,"Kino Todo & Braidy","Lover's Walk"
98,"Hanan Ben Ari","אחי"
99,"Osher Cohen","אין כבוד"
100,"Darude","Sandstorm"
101,"Gala","Freed From Desire"
102,"Mohamed Abdul Jabbar & Mostafa El Rebaay","Qalb Alwaraq Nersam"
103,"Gigi Perez","Sailor Song"
104,"Omer Adam","יצאת לטיול"
105,"Natalie Imbruglia","Torn"
106,"Sherine","بتمنى انساك"
107,"BLOW RECORDS & Mc Jhey","Predador de Perereca"
108,"Shen","Or"
109,"Ben Zur","נשמות צמאות"
110,"Pettra","Sunset"
111,"Tyler, The Creator","Sugar On My Tongue"
112,"Sarit Hadad & Odeya","בחורות טובות"
113,"Ben Zur","שהשם ישמור עלייך"
114,"ניר כנען","שיר לנטע"
115,"BAZZI B","יום אחד"
116,"Tom Odell","Another Love"
117,"Benson Boone","Beautiful Things"
118,"brux XTN","Paid to Exist"
119,"Imagine Dragons","Next to Me"
120,"HUGEL, Topic & Arash","I Adore You (feat. Daecolm)"
121,"Agam Buhbut","אם זה זה – זה זה"
122,"George Michael","Careless Whisper"
123,"Gotye","Somebody That I Used to Know (feat. Kimbra)"
124,"Scorpions","Send Me An Angel"
125,"Charles & Eddie","Would I Lie To You?"
126,"עידו מלכה","פסיכופט"
127,"Alice Cooper","Poison"
128,"SABI & MIA BOYKA","Базовый минимум"
129,"Sayfalse, Cape & Jxndro","Montagem Rugada"
130,"NAVAI & MONA","Есенин"
131,"RAYAN","SHARMOUTA"
132,"Gorillaz","Feel Good Inc"
133,"Kings of Leon","Pyro"
134,"The Verve","Bitter Sweet Symphony"
135,"Odeya","פאפי"
136,"Miley Cyrus","Flowers"
137,"Astral Frequency","Fractal Paradise"
138,"Mark Ronson & RAYE","Suzanne"
139,"Ace of Base","All That She Wants"
140,"Nouvelle Vague","In a Manner of Speaking (feat. Camille)"
141,"Yogev Glusman","חוף מבטחים (feat. נינט טייב)"
142,"Ravyn Lenae","Love Me Not"
143,"קורין גמליאל & Harel Sandrusi","פול גז"
144,"Fontaines D.C.","Starburster"
145,"Billie Eilish","BIRDS OF A FEATHER"
146,"John Newman","Love Me Again"
147,"Tame Impala","The Less I Know the Better"
148,"Teddy Swims","Bad Dreams"
149,"Mazzy Star","Fade into You"
150,"Bob Dylan","Knockin' On Heaven's Door"
151,"The Stranglers","Golden Brown"
152,"Shimza, AR/CO & Kasango","Fire Fire"
153,"ABBA","Lay All Your Love On Me"
154,"Pixies","Where Is My Mind?"
155,"MOLIY, Silent Addy, Skillibeng & Shenseea","Shake It To The Max (FLY) [Remix]"
156,"Desireless","Voyage voyage"
157,"Darco","Baziman (Mixed)"
158,"Itay Levy & Zehavi","פאטה מורגנה"
159,"Indila","Dernière Danse"
160,"Bee Gees","Tragedy"
161,"Ben Zur","אמונה"
162,"מאור אדרי & נאור אדרי","אהבה גדולה"
163,"bbno$","edamame (feat. Rich Brian)"
164,"SKAI ISYOURGOD","Stacks from All Sides"
165,"Alice In Chains","Would?"
166,"ליאן הררי","תן לי (feat. באלישאג)"
167,"Adam Port, Stryv & Malachiii","Move"
168,"FloyyMenor, Ozuna & Anitta","Gata Only (Remix)"
169,"Sabrina Carpenter","Manchild"
170,"Avril Lavigne","Complicated"
171,"The Goo Goo Dolls","Iris"
172,"Don Miguelo","Y Qué Fue?"
173,"Paul McCartney","Hope of Deliverance"
174,"Shlomi Shaban","כנען (12 מרגלים) [feat. רביד פלוטניק & שולי רנד]"
175,"Coolio & L.V.","Gangsta's Paradise"
176,"Eagles","Hotel California"
177,"DJ Khaled","Wild Thoughts (feat. Rihanna & Bryson Tiller)"
178,"Cheb Rezki","Ana Al Ghaltan"
179,"Ben Zur","אבא"
180,"Drake & Central Cee","Which One"
181,"Tamar Yahalomy & Yonatan Kalimi","מזל (אקוסטי)"
182,"ROSÉ & Bruno Mars","APT."
183,"Eden Golan","סקסית"
184,"Durand Jones & The Indications & Aaron Frazer","Flower Moon"
185,"EsDeeKid & Rico Ace","Phantom"
186,"Darco & Asaf Samuel","Start The Party"
187,"Mashina","Balada Lasochen Kaful (בלדה לסוכן כפול)"
188,"Odeya","פרפרים"
189,"Dire Straits","Sultans of Swing"
190,"Odeya","את לא יודעת כמה שאני אוהב אותך"
191,"Darco","Light It Up"
192,"Tracy Chapman","Fast Car"
193,"Osher Cohen","אל תעשי לו צרות"
194,"Lord Huron","The Night We Met"
195,"Ibrahim Maalouf & Golshifteh Farahani","Au Revoir"
196,"Asulin","תזמני"
197,"The Police","Every Breath You Take"
198,"Noga Erez","WATCH THE NEWS"
199,"Blood Orange","Mind Loaded (feat. Caroline Polachek, Lorde & Mustafa)"
200,"Eminem","Stan (feat. Dido)"
