
"Monday, 27 October 2025 [performance over the past 7 days]"
Rank,Artist,Title
119,"Ed Sheeran","Azizam"
120,"Disturbed","The Sound of Silence (CYRIL Remix)"
121,"Novedades Carminha","A Santiago Voy (feat. Esteban & Manuel)"
122,"Marc Segui, Rauw Alejandro & Pol Granch","Tiroteo (Remix)"
123,"Jonas Blue & Malive","Edge of Desire"
124,"Beret","¿Cómo va a saber de amor?"
125,"Lady Gaga & Bruno Mars","Die With A Smile"
126,"JC Reyes","TATAMI"
127,"cjnobeat, MC Morena & MC GW","Até Quebrar a Cama 2.0"
128,"Myles Smith","Nice To Meet You"
129,"Hector Bambino EL Father y Wisin & Yandel","El Teléfono"
130,"Tame Impala","My Old Ways"
131,"Despistaos & Veintiuno","Nunca la primera"
132,"Juanes","Una Noche Contigo"
133,"Sangiovanni & Aitana","mariposas"
134,"Journey","Don't Stop Believin'"
135,"Creedence Clearwater Revival","Have You Ever Seen The Rain"
136,"Cali y El Dandee","Yo Te Esperaré"
137,"Olivia Rodrigo","vampire"
138,"Mina","Grande, Grande, Grande (2001 Remaster)"
139,"CEO Blessed DJ Savage liquid FM","nanotechnology mind control"
140,"RAYE","WHERE IS MY HUSBAND!"
141,"Beéle","si te pillara"
142,"Yes","Owner of a Lonely Heart"
143,"TRIANGLE DES BERMUDES","Charger (feat. MC YOSHI, Mauvais djo & Kokosvoice)"
144,"Bad Bunny","BAILE INoLVIDABLE"
145,"ROA & Hades66","PPC"
146,"Aerosmith","Dream On"
147,"Alannah Myles","Black Velvet"
148,"Vanesa Martín","Cómo Te Digo"
149,"Edwyn Collins","A Girl Like You"
150,"Chayanne","Bailando Bachata"
151,"Lady A","Need You Now"
152,"Olivia Dean","Man I Need"
153,"nimino & Manta","Better"
154,"Dani Fernández","Me has invitado a bailar"
155,"CYRIL","Stumblin' In"
156,"Rihanna","You Da One"
157,"Radiohead","Creep"
158,"Lady Gaga & Bradley Cooper","Shallow"
159,"LP","Lost on You"
160,"Amy Macdonald","This Is The Life"
161,"HUGEL, Alleh & Yorghaki","una noche con hugel"
162,"Ziggy in tha House","It's Raining"
163,"Sia","Unstoppable"
164,"Pitbull","I Know You Want Me (Calle Ocho)"
165,"KATSEYE","Gabriela"
166,"David Guetta & OneRepublic","I Don't Wanna Wait"
167,"Paul Alone","Mentiroso"
168,"Manuel Turizo","La Bachata"
169,"Christina Perri","A Thousand Years"
170,"Kate Ryan","Désenchantée"
171,"Hoobastank","The Reason"
172,"IZA","Doce Feito Caramelo"
173,"Becky G & Manuel Turizo","QUE HACES"
174,"George Michael","Careless Whisper"
175,"Guns N' Roses","Sweet Child O' Mine"
176,"Xiyo, Fernandezz & Eix","Do You Remember"
177,"Leiva","Como Si Fueras a Morir Mañana"
178,"Book of Love","Boy"
179,"David Guetta, Hypaton & Bonnie Tyler","Together"
180,"Jezzy","Que Sensación"
181,"Rihanna","Stay (feat. Mikky Ekko)"
182,"Dire Straits","Sultans of Swing"
183,"Baby Gang, El Alfa, Omega & Roberto Ferrante","Kriminal (Prod. By Roberto Ferrante)"
184,"Scorpions","Wind of Change"
185,"Fito y Fitipaldis","A contraluz"
186,"Delaossa, Quevedo & Bigla The kid","Still Luvin"
187,"Joan Dausà","Caure No Feia Mal (with Santi Balmes) [feat. Santi Balmes]"
188,"Passenger","Let Her Go"
189,"MC Tairon & Mc Vitin Da Igrejinha","Baile no Morro (Mixed)"
190,"Lykke Li","I Follow Rivers (The Magician Remix)"
191,"D.Valentino & Sneaky wh","heartbreaker"
192,"David Guetta, Alphaville & Ava Max","Forever Young (Extended)"
193,"Outkast","Hey Ya!"
194,"a-ha","Take On Me"
195,"Ladilla Rusa","KITT y los Coches del Pasado (feat. Joan Colomo, Los Ganglios, Laura Santos & Lady Gipsy)"
196,"Tom Odell","Another Love"
197,"Cabaret Pop","Juegos de Amor"
198,"Marta Santos","Sevilla"
199,"Blessd & GeezyDee","DIOMEDEZ"
200,"Coldplay","feelslikeimfallinginlove"
